trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1732841640_L..S,005400_L..S,L,1,1732841640,0L 0054 8AV/RPY,1732861696,1732861706,515,0,0
1732841700_4..S13R,005500_4..S13R,4,1,1732841700,04 0055  WDL/NLT,1732865234,1732865238,538,0,0
1732841700_J..N12R,005500_J..N12R,J,0,1732841700,1J 0055 BRD/P-A,1732863168,1732863173,850,0,0
1732841700_R..S27R,005500_R..S27R,R,1,1732841700,1R 0055 WHL/95S,1732862480,1732862490,656,0,0
1732841850_D..N05R,005750_D..N05R,D,0,1732841850,1D 0057+ STL/205,1732865713,1732865728,1115,0,0
1732841880_A..S37R,005800_A..S37R,A,1,1732841880,1A 0058 EUC/LEF,1732860965,1732860980,305,0,0
1732841940_2..S08R,005900_2..S08R,2,1,1732841940,02 0059  241/FLA,1732865973,1732865984,603,0,0
1732841940_H..N,005900_H..N,H,0,1732841940,EH 0059 RPK/BCH,1732860409,1732860424,268,0,0
1732841970_6..S01R,005950_6..S01R,6,1,1732841970,06 0059+ PEL/BBR,1732863374,1732863389,367,0,0
1732841970_H..S,005950_H..S,H,1,1732841970,EH 0059+ BCH/RPK,1732860364,1732860379,265,0,0
1732842000_7..S,006000_7..S,7,1,1732842000,07 0100 MST/34H,1732862474,1732862489,310,0,0
1732842000_A..N43R,006000_A..N43R,A,0,1732842000,1A 0100 LEF/EUC,1732860589,1732860604,279,0,0
1732842000_FS.S01R,006000_FS.S01R,FS,1,1732842000,1FS 0100 FKN/PPK,1732861085,1732861100,312,0,0
1732842060_SI.N03R,006100_SI.N03R,SI,0,1732842060,1SI 0101 TNV/STG,1732863167,1732863170,601,0,0
1732842090_7..N,006150_7..N,7,0,1732842090,07 0101+ 34H/MST,1732862189,1732862204,267,0,0
1732842090_F..N07R,006150_F..N07R,F,0,1732842090,1F 0101+ STL/179,1732866254,1732866269,1139,0,0
1732842120_5..N32X003,006200_5..N32X003,5,0,1732842120,05 0102  180/DYR,1732860749,1732860764,190,0,0
1732842120_5..S32R,006200_5..S32R,5,1,1732842120,05 0102  DYR/180,1732860779,1732860794,192,0,0
1732842120_A..N09R,006200_A..N09R,A,0,1732842120,1A 0102 FAR/207,1732866926,1732866941,693,0,0
1732842120_M..S30R,006200_M..S30R,M,1,1732842120,1M 0102 MYR/MET,1732862037,1732862049,699,0,0
1732842150_3..S42R,006250_3..S42R,3,1,1732842150,03 0102+ 148/TSQ,1732861199,1732861214,200,0,0
1732842180_F..S07R,006300_F..S07R,F,1,1732842180,1F 0103 179/STL,1732866374,1732866388,1143,0,0
1732842180_L..N,006300_L..N,L,0,1732842180,0L 0103 RPY/8AV,1732862566,1732862576,557,22,0
1732842240_D..S05R,006400_D..S05R,D,1,1732842240,1D 0104 205/STL,1732860296,1732860307,488,1,0
1732842240_G..N14R,006400_G..N14R,G,0,1732842240,1G 0104 CHU/CRS,1732862482,1732862493,660,0,0
1732842240_M..N30R,006400_M..N30R,M,0,1732842240,1M 0104 MET/MYR,1732861151,1732861163,602,0,0
1732842300_Q..S39R,006500_Q..S39R,Q,1,1732842300,1Q 0105 962/STL,1732863960,1732863966,822,0,0
1732842330_1..S03R,006550_1..S03R,1,1,1732842330,01 0105+ 242/SFT,1732863764,1732863779,374,0,0
1732842360_L..S,006600_L..S,L,1,1732842360,0L 0106 8AV/RPY,1732862641,1732862651,545,0,0
1732842360_R..N27R,006600_R..N27R,R,0,1732842360,1R 0106 95S/WHL,1732862390,1732862400,605,0,0
1732842360_SI.S03R,006600_SI.S03R,SI,1,1732842360,1SI 0106 STG/TNV,1732863005,1732863017,560,0,0
1732842420_3..N42R,006700_3..N42R,3,1,1732842420,03 0107  TSQ/148,1732861559,1732861574,224,0,0
1732842420_H..N,006700_H..N,H,0,1732842420,EH 0107 RPK/BCH,1732861010,1732861025,279,0,0
1732842480_D..S05R,006800_D..S05R,D,1,1732842480,1D 0108 BPK/STL,1732866659,1732866673,685,0,0
1732842510_E..N05R,006850_E..N05R,E,0,1732842510,1E 0108+ WTC/P-A,1732864553,1732864568,438,0,0
1732842510_J..S12R,006850_J..S12R,J,1,1732842510,1J 0108+ P-A/BRD,1732863924,1732863933,916,0,0
1732842570_A..S74R,006950_A..S74R,A,1,1732842570,1A 0109+ 207/FAR,1732867842,1732867857,724,0,0
1732842630_7..N,007050_7..N,7,0,1732842630,07 0110+ 34H/MST,1732862849,1732862864,279,0,0
1732842630_N..S20R,007050_N..S20R,N,1,1732842630,1N 0110+ DIT/STL,1732865828,1732865836,1027,0,0
1732842780_A..S43R,007300_A..S43R,A,1,1732842780,1A 0113 EUC/LEF,1732861385,1732861400,280,0,0
1732842780_N..N20R,007300_N..N20R,N,0,1732842780,1N 0113 STL/DIT,1732866008,1732866016,1031,0,0
1732842810_E..S04R,007350_E..S04R,E,1,1732842810,1E 0113+ P-A/WTC,1732865064,1732865079,523,0,0
1732842840_G..S14R,007400_G..S14R,G,1,1732842840,1G 0114 CRS/CHU,1732863623,1732863633,755,0,0
1732842870_1..N03R,007450_1..N03R,1,0,1732842870,01 0114+ SFT/242,1732864154,1732864169,358,0,0
1732842900_4..S13R,007500_4..S13R,4,1,1732842900,04 0115  WDL/NLT,1732866494,1732866498,609,0,0
1732842900_J..N41R,007500_J..N41R,J,0,1732842900,1J 0115 BRD/P-A,1732864068,1732864074,902,0,0
1732842900_R..S27R,007500_R..S27R,R,1,1732842900,1R 0115 WHL/95S,1732863275,1732863285,651,0,0
1732842960_Q..N19R,007600_Q..N19R,Q,0,1732842960,1Q 0116 STL/962,1732864762,1732864771,843,0,0
1732843050_D..N05R,007750_D..N05R,D,0,1732843050,1D 0117+ STL/205,1732866704,1732866718,1070,0,0
1732843050_H..S,007750_H..S,H,1,1732843050,EH 0117+ BCH/RPK,1732861715,1732861730,284,0,0
1732843080_6..N01R,007800_6..N01R,6,0,1732843080,06 0118  BBR/PEL,1732865178,1732865189,414,0,0
1732843080_L..S,007800_L..S,L,1,1732843080,0L 0118 8AV/RPY,1732863196,1732863206,523,0,0
1732843140_2..S08R,007900_2..S08R,2,1,1732843140,02 0119  241/FLA,1732867473,1732867484,720,0,0
1732843170_6..S01R,007950_6..S01R,6,1,1732843170,06 0119+ PEL/BBR,1732864619,1732864634,369,0,0
1732843200_7..S,008000_7..S,7,1,1732843200,07 0120 MST/34H,1732864019,1732864034,328,0,0
1732843200_A..N43R,008000_A..N43R,A,0,1732843200,1A 0120 LEF/EUC,1732862301,1732862316,313,0,0
1732843200_FS.S01R,008000_FS.S01R,FS,1,1732843200,1FS 0120 FKN/PPK,1732861715,1732861730,274,0,0
1732843260_H..N21R,008100_H..N21R,H,0,1732843260,1H 0121 RPK/BCR,1732872061,1732872076,959,0,0
1732843290_F..N07R,008150_F..N07R,F,0,1732843290,1F 0121+ STL/179,1732867755,1732867770,1178,0,0
1732843320_5..N32X003,008200_5..N32X003,5,0,1732843320,05 0122  180/DYR,1732862039,1732862054,194,0,0
1732843320_5..S32R,008200_5..S32R,5,1,1732843320,05 0122  DYR/180,1732861994,1732862009,191,0,0
1732843320_A..N09R,008200_A..N09R,A,0,1732843320,1A 0122 FAR/207,1732867992,1732868007,684,0,0
1732843320_M..S30R,008200_M..S30R,M,1,1732843320,1M 0122 MYR/MET,1732862907,1732862920,646,0,0
1732843350_3..S42R,008250_3..S42R,3,1,1732843350,03 0122+ 148/TSQ,1732862684,1732862699,218,0,0
1732843380_F..S07R,008300_F..S07R,F,1,1732843380,1F 0123 179/STL,1732867455,1732867468,1127,0,0
1732843380_L..N,008300_L..N,L,0,1732843380,0L 0123 RPY/8AV,1732863601,1732863611,538,20,0
1732843440_G..N14R,008400_G..N14R,G,0,1732843440,1G 0124 CHU/CRS,1732863633,1732863638,697,0,0
1732843440_M..N30R,008400_M..N30R,M,0,1732843440,1M 0124 MET/MYR,1732862097,1732862112,529,0,0
1732843500_Q..S39R,008500_Q..S39R,Q,1,1732843500,1Q 0125 962/STL,1732865423,1732865431,885,0,0
1732843530_1..S03R,008550_1..S03R,1,1,1732843530,01 0125+ 242/SFT,1732864889,1732864904,367,0,0
1732843560_R..N27R,008600_R..N27R,R,0,1732843560,1R 0126 95S/WHL,1732863426,1732863435,615,0,0
1732843590_A..S43R,008650_A..S43R,A,1,1732843590,1A 0126+ EUC/LEF,1732862211,1732862226,281,0,0
1732843620_3..N42R,008700_3..N42R,3,0,1732843620,03 0127  TSQ/148,1732862984,1732862999,238,0,0
1732843680_D..S05R,008800_D..S05R,D,1,1732843680,1D 0128 BPK/STL,1732867753,1732867755,784,0,0
1732843710_E..N05R,008850_E..N05R,E,0,1732843710,1E 0128+ WTC/P-A,1732866085,1732866100,531,0,0
1732843710_J..S12R,008850_J..S12R,J,1,1732843710,1J 0128+ P-A/BRD,1732865073,1732865080,927,0,0
1732843770_A..S74R,008950_A..S74R,A,1,1732843770,1A 0129+ 207/FAR,1732868653,1732868668,698,0,0
1732843770_FS.N01R,008950_FS.N01R,FS,0,1732843770,1FS 0129+ PPK/FKN,1732865725,1732865740,503,0,0
1732843830_7..N,009050_7..N,7,0,1732843830,07 0130+ 34H/MST,1732864049,1732864064,283,0,0
1732843830_N..S20R,009050_N..S20R,N,1,1732843830,1N 0130+ DIT/STL,1732866992,1732866999,1071,0,0
1732843860_SI.N03R,009100_SI.N03R,SI,0,1732843860,1SI 0131 TNV/STG,1732864487,1732864491,657,0,0
1732843920_H..S,009200_H..S,H,1,1732843920,EH 0132 BCH/RPK,1732862436,1732862451,275,0,0
1732843980_N..N20R,009300_N..N20R,N,0,1732843980,1N 0133 STL/DIT,1732868792,1732868801,1301,0,0
1732844010_6..N01R,009350_6..N01R,6,0,1732844010,06 0133+ BBR/PEL,1732865898,1732865909,450,0,0
1732844010_E..S04R,009350_E..S04R,E,1,1732844010,1E 0133+ P-A/WTC,1732866160,1732866175,516,0,0
1732844040_G..S14R,009400_G..S14R,G,1,1732844040,1G 0134 CRS/CHU,1732864148,1732864159,726,0,0
1732844070_1..N03R,009450_1..N03R,1,0,1732844070,01 0134+ SFT/242,1732865504,1732865508,397,0,0
1732844100_4..S,009500_4..S,4,1,1732844100,/4 0135  WDL/NLT,1732867488,1732867499,424,0,0
1732844100_4..S13R,009500_4..S13R,4,1,1732844100,/4 0135  WDL/NLT,1732863584,1732863599,238,0,0
1732844100_J..N41R,009500_J..N41R,J,0,1732844100,1J 0135 BRD/P-A,1732865208,1732865215,894,0,0
1732844100_R..S27R,009500_R..S27R,R,1,1732844100,1R 0135 WHL/95S,1732864306,1732864312,695,0,0
1732844160_Q..N39R,009600_Q..N39R,Q,0,1732844160,1Q 0136 STL/962,1732865806,1732865813,891,0,0
1732844160_SI.S03R,009600_SI.S03R,SI,1,1732844160,1SI 0136 STG/TNV,1732864787,1732864792,677,0,0
1732844190_L..S,009650_L..S,L,1,1732844190,0L 0136+8AV/RPY,1732864501,1732864511,547,0,0
1732844250_D..N05R,009750_D..N05R,D,0,1732844250,1D 0137+ STL/205,1732867633,1732867635,1033,0,0
1732844340_2..S08R,009900_2..S08R,2,1,1732844340,<2 0139  241/FLA,1732865148,1732865159,330,0,0
1732844370_6..S01R,009950_6..S01R,6,1,1732844370,06 0139+ PEL/BBR,1732865868,1732865879,426,0,0
1732844400_7..S,010000_7..S,7,1,1732844400,07 0140 MST/34H,1732864694,1732864709,284,0,0
1732844400_A..N43R,010000_A..N43R,A,0,1732844400,1A 0140 LEF/EUC,1732863082,1732863097,286,0,0
1732844400_FS.S01R,010000_FS.S01R,FS,1,1732844400,1FS 0140 FKN/PPK,1732865725,1732865740,462,0,0
1732844460_H..N21R,010100_H..N21R,H,0,1732844460,1H 0141 RPK/BCR,1732873247,1732873262,959,0,0
1732844490_F..N07R,010150_F..N07R,F,0,1732844490,1F 0141+ STL/179,1732868191,1732868205,1066,0,0
1732844520_5..N32X003,010200_5..N32X003,5,0,1732844520,05 0142  180/DYR,1732863104,1732863119,186,0,0
1732844520_5..S32R,010200_5..S32R,5,1,1732844520,05 0142  DYR/180,1732863179,1732863194,191,0,0
1732844520_A..N09R,010200_A..N09R,A,0,1732844520,1A 0142 FAR/207,1732870259,1732870274,756,0,0
1732844520_M..S30R,010200_M..S30R,M,1,1732844520,1M 0142 MYR/MET,1732863432,1732863446,556,0,0
1732844550_3..S42R,010250_3..S42R,3,1,1732844550,03 0142+ 148/TSQ,1732863659,1732863674,203,0,0
1732844580_F..S07R,010300_F..S07R,F,1,1732844580,1F 0143 179/STL,1732868701,1732868716,1089,0,0
1732844580_L..N,010300_L..N,L,0,1732844580,0L 0143 RPY/8AV,1732864951,1732864961,555,20,0
1732844640_D..S05R,010400_D..S05R,D,1,1732844640,1D 0144 205/STL,1732863432,1732863446,540,3,1
1732844640_G..N14R,010400_G..N14R,G,0,1732844640,1G 0144 CHU/CRS,1732865004,1732865014,796,0,0
1732844640_M..N30R,010400_M..N30R,M,0,1732844640,1M 0144 MET/MYR,1732863386,1732863387,533,0,0
1732844700_Q..S39R,010500_Q..S39R,Q,1,1732844700,1Q 0145 962/STL,1732867007,1732867014,1015,0,0
1732844730_1..S03R,010550_1..S03R,1,1,1732844730,01 0145+ 242/SFT,1732866078,1732866089,434,0,0
1732844730_H..S21R,010550_H..S21R,H,1,1732844730,1H 0145+ BCR/RPK,1732863697,1732863712,304,0,0
1732844760_R..N27R,010600_R..N27R,R,0,1732844760,1R 0146 95S/WHL,1732865077,1732865086,754,0,0
1732844790_A..S43R,010650_A..S43R,A,1,1732844790,1A 0146+ EUC/LEF,1732865950,1732865965,450,0,0
1732844820_3..N42R,010700_3..N42R,3,0,1732844820,03 0147  TSQ/148,1732863914,1732863929,222,0,0
1732844820_4..N13R,010700_4..N13R,4,0,1732844820,04 0147  NLT/WDL,1732868298,1732868309,730,0,0
1732844880_D..S05R,010800_D..S05R,D,1,1732844880,1D 0148 BPK/STL,1732868656,1732868671,538,0,0
1732844910_E..N05R,010850_E..N05R,E,0,1732844910,1E 0148+ WTC/P-A,1732866595,1732866610,485,0,0
1732844910_J..S12R,010850_J..S12R,J,1,1732844910,1J 0148+ P-A/BRD,1732866679,1732866687,981,0,0
1732844970_A..S74R,010950_A..S74R,A,1,1732844970,1A 0149+ 207/FAR,1732869884,1732869899,700,0,0
1732845030_7..N,011050_7..N,7,0,1732845030,07 0150+ 34H/MST,1732865463,1732865474,327,0,0
1732845030_N..S20R,011050_N..S20R,N,1,1732845030,1N 0150+ DIT/STL,1732867787,1732867795,1097,0,0
1732845150_6..N01R,011250_6..N01R,6,0,1732845150,06 0152+ BBR/PEL,1732866963,1732866974,511,0,0
1732845180_N..N20R,011300_N..N20R,N,0,1732845180,1N 0153 STL/DIT,1732868777,1732868786,1220,0,0
1732845210_E..S04R,011350_E..S04R,E,1,1732845210,1E 0153+ P-A/WTC,1732870454,1732870469,722,0,0
1732845240_G..S14R,011400_G..S14R,G,1,1732845240,1G 0154 CRS/CHU,1732865194,1732865199,741,0,0
1732845270_1..N03R,011450_1..N03R,1,0,1732845270,01 0154+ SFT/242,1732866663,1732866674,471,0,0
1732845300_4..S13R,011500_4..S13R,4,1,1732845300,04 0155  WDL/NLT,1732869156,1732869164,803,0,0
1732845300_J..N41R,011500_J..N41R,J,0,1732845300,1J 0155 BRD/P-A,1732866491,1732866499,906,0,0
1732845300_R..S27R,011500_R..S27R,R,1,1732845300,1R 0155 WHL/95S,1732865348,1732865356,753,0,0
1732845360_D..N05R,011600_D..N05R,D,0,1732845360,1D 0156 STL/205,1732868956,1732868971,1002,0,0
1732845360_Q..N39R,011600_Q..N39R,Q,0,1732845360,1Q 0156 STL/962,1732867292,1732867300,1004,0,0
1732845390_L..S,011650_L..S,L,1,1732845390,0L 0156+8AV/RPY,1732865716,1732865726,551,0,0
1732845540_2..S,011900_2..S,2,1,1732845540,E2 0159  241/FLA,1732870079,1732870086,610,0,0
1732845540_2..S08R,011900_2..S08R,2,1,1732845540,02 0159  241/FLA,1732865493,1732865504,295,0,0
1732845570_6..S01R,011950_6..S01R,6,1,1732845570,06 0159+ PEL/BBR,1732866993,1732867004,495,0,0
1732845600_7..S,012000_7..S,7,1,1732845600,07 0200 MST/34H,1732866194,1732866198,390,0,0
1732845600_A..N43R,012000_A..N43R,A,0,1732845600,1A 0200 LEF/EUC,1732864223,1732864238,282,0,0
1732845630_F..N07R,012050_F..N07R,F,0,1732845630,1F 0200+ STL/179,1732869872,1732869884,1057,0,0
1732845660_H..N21R,012100_H..N21R,H,0,1732845660,1H 0201 RPK/BCR,1732874449,1732874463,959,0,0
1732845660_SI.N03R,012100_SI.N03R,SI,0,1732845660,1SI 0201 TNV/STG,1732866288,1732866293,711,0,0
1732845720_5..N32X003,012200_5..N32X003,5,0,1732845720,05 0202  180/DYR,1732864514,1732864529,201,0,0
1732845720_5..S32R,012200_5..S32R,5,1,1732845720,05 0202  DYR/180,1732864439,1732864454,196,0,0
1732845720_A..N09R,012200_A..N09R,A,0,1732845720,1A 0202 FAR/207,1732870259,1732870274,676,0,0
1732845720_M..S30R,012200_M..S30R,M,1,1732845720,1M 0202 MYR/MET,1732865743,1732865758,621,0,0
1732845750_3..S42R,012250_3..S42R,3,1,1732845750,03 0202+ 148/TSQ,1732866078,1732866089,352,0,0
1732845780_F..S07R,012300_F..S07R,F,1,1732845780,1F 0203 179/STL,1732869887,1732869899,1040,0,0
1732845780_L..N,012300_L..N,L,0,1732845780,0L 0203 RPY/8AV,1732866136,1732866146,555,22,0
1732845840_D..S05R,012400_D..S05R,D,1,1732845840,1D 0204 205/STL,1732863987,1732864001,455,1,0
1732845840_G..N14R,012400_G..N14R,G,0,1732845840,1G 0204 CHU/CRS,1732866311,1732866319,810,0,0
1732845840_M..N30R,012400_M..N30R,M,0,1732845840,1M 0204 MET/MYR,1732864557,1732864572,525,0,0
1732845900_Q..S39R,012500_Q..S39R,Q,1,1732845900,1Q 0205 962/STL,1732868297,1732868306,1066,0,0
1732845930_1..S03R,012550_1..S03R,1,1,1732845930,01 0205+ 242/SFT,1732867364,1732867368,523,0,0
1732845930_H..S21R,012550_H..S21R,H,1,1732845930,1H 0205+ BCR/RPK,1732864403,1732864418,271,0,0
1732845960_R..N27R,012600_R..N27R,R,0,1732845960,1R 0206 95S/WHL,1732865888,1732865896,737,0,0
1732845960_SI.S03R,012600_SI.S03R,SI,1,1732845960,1SI 0206 STG/TNV,1732866849,1732866858,746,0,0
1732845990_A..S43R,012650_A..S43R,A,1,1732845990,1A 0206+ EUC/LEF,1732865950,1732865965,370,0,0
1732846020_3..N42R,012700_3..N42R,3,0,1732846020,03 0207  TSQ/148,1732865208,1732865219,236,0,0
1732846080_D..S05R,012800_D..S05R,D,1,1732846080,1D 0208 BPK/STL,1732869572,1732869584,535,0,0
1732846110_E..N05R,012850_E..N05R,E,0,1732846110,1E 0208+ WTC/P-A,1732868277,1732868292,517,0,0
1732846110_J..S12R,012850_J..S12R,J,1,1732846110,1J 0208+ P-A/BRD,1732867594,1732867602,944,0,0
1732846170_A..S74R,012950_A..S74R,A,1,1732846170,1A 0209+ 207/FAR,1732871520,1732871535,729,0,0
1732846230_7..N,013050_7..N,7,0,1732846230,07 0210+ 34H/MST,1732866663,1732866674,408,0,0
1732846230_N..S20R,013050_N..S20R,N,1,1732846230,1N 0210+ DIT/STL,1732869272,1732869282,1151,0,0
1732846350_6..N01R,013250_6..N01R,6,0,1732846350,06 0212+ BBR/PEL,1732868238,1732868249,599,0,0
1732846380_N..N20R,013300_N..N20R,N,0,1732846380,1N 0213 STL/DIT,1732870518,1732870528,1298,0,0
1732846410_2..N08R,013350_2..N08R,2,0,1732846410,02 0213+ FLA/241,1732870461,1732870469,895,0,0
1732846410_E..S04R,013350_E..S04R,E,1,1732846410,1E 0213+ P-A/WTC,1732870439,1732870454,641,0,0
1732846440_G..S14R,013400_G..S14R,G,1,1732846440,1G 0214 CRS/CHU,1732866995,1732867001,821,0,0
1732846470_1..N03R,013450_1..N03R,1,0,1732846470,01 0214+ SFT/242,1732868054,1732868058,574,0,0
1732846500_4..S13R,013500_4..S13R,4,1,1732846500,04 0215  WDL/NLT,1732869906,1732869914,821,0,0
1732846500_J..N41R,013500_J..N41R,J,0,1732846500,1J 0215 BRD/P-A,1732867759,1732867768,916,0,0
1732846500_R..S27R,013500_R..S27R,R,1,1732846500,1R 0215 WHL/95S,1732866684,1732866691,771,0,0
1732846560_D..N05R,013600_D..N05R,D,0,1732846560,1D 0216 STL/205,1732870683,1732870694,1042,0,0
1732846560_Q..N39R,013600_Q..N39R,Q,0,1732846560,1Q 0216 STL/962,1732868597,1732868606,1018,0,0
1732846590_L..S,013650_L..S,L,1,1732846590,0L 0216+8AV/RPY,1732866976,1732866984,556,0,0
1732846620_4..N13R,013700_4..N13R,4,0,1732846620,04 0217  NLT/WDL,1732870551,1732870559,943,0,0
1732846740_2..S,013900_2..S,2,1,1732846740,E2 0219  241/FLA,1732870206,1732870214,481,0,0
1732846740_2..S08R,013900_2..S08R,2,1,1732846740,02 0219  241/FLA,1732866588,1732866599,359,0,0
1732846770_6..S01R,013950_6..S01R,6,1,1732846770,06 0219+ PEL/BBR,1732868193,1732868204,573,0,0
1732846800_7..S,014000_7..S,7,1,1732846800,07 0220 MST/34H,1732866948,1732866959,401,0,0
1732846800_A..N43R,014000_A..N43R,A,0,1732846800,1A 0220 LEF/EUC,1732865469,1732865484,285,0,0
1732846860_H..N21R,014100_H..N21R,H,0,1732846860,1H 0221 RPK/BCR,1732875650,1732875665,959,0,0
1732846890_F..N07R,014150_F..N07R,F,0,1732846890,1F 0221+ STL/179,1732871103,1732871114,1054,0,0
1732846920_5..N32X003,014200_5..N32X003,5,0,1732846920,05 0222  180/DYR,1732865673,1732865684,237,0,0
1732846920_5..S32R,014200_5..S32R,5,1,1732846920,05 0222  DYR/180,1732865598,1732865609,227,0,0
1732846920_A..N09R,014200_A..N09R,A,0,1732846920,1A 0222 FAR/207,1732871460,1732871475,676,0,0
1732846920_M..S30R,014200_M..S30R,M,1,1732846920,1M 0222 MYR/MET,1732865743,1732865758,461,0,0
1732846950_3..S42R,014250_3..S42R,3,1,1732846950,03 0222+ 148/TSQ,1732865718,1732865729,223,0,0
1732846980_F..S07R,014300_F..S07R,F,1,1732846980,1F 0223 179/STL,1732871159,1732871164,1049,0,0
1732846980_L..N,014300_L..N,L,0,1732846980,0L 0223 RPY/8AV,1732867336,1732867346,552,22,0
1732847040_D..S05R,014400_D..S05R,D,1,1732847040,1D 0224 205/STL,1732865308,1732865323,415,1,0
1732847040_G..N14R,014400_G..N14R,G,0,1732847040,1G 0224 CHU/CRS,1732867100,1732867106,755,0,0
1732847100_Q..S39R,014500_Q..S39R,Q,1,1732847100,1Q 0225 962/STL,1732869692,1732869702,1092,0,0
1732847130_1..S03R,014550_1..S03R,1,1,1732847130,01 0225+ 242/SFT,1732868433,1732868444,585,0,0
1732847130_H..S21R,014550_H..S21R,H,1,1732847130,1H 0225+ BCR/RPK,1732865634,1732865649,273,0,0
1732847160_R..N27R,014600_R..N27R,R,0,1732847160,1R 0226 95S/WHL,1732869252,1732869257,1025,0,0
1732847190_A..S43R,014650_A..S43R,A,1,1732847190,1A 0226+ EUC/LEF,1732865950,1732865965,290,0,0
1732847220_3..N42R,014700_3..N42R,3,1,1732847220,03 0227  TSQ/148,1732865688,1732865699,219,0,0
1732847280_D..S05R,014800_D..S05R,D,1,1732847280,1D 0228 BPK/STL,1732870863,1732870874,587,1,1
1732847310_E..N05R,014850_E..N05R,E,0,1732847310,1E 0228+ WTC/P-A,1732869403,1732869418,512,0,0
1732847310_J..S12R,014850_J..S12R,J,1,1732847310,1J 0228+ P-A/BRD,1732868593,1732868599,917,0,0
1732847370_A..S74R,014950_A..S74R,A,1,1732847370,1A 0229+ 207/FAR,1732871550,1732871565,651,0,0
1732847370_FS.N01R,014950_FS.N01R,FS,0,1732847370,1FS 0229+ PPK/FKN,1732872752,1732872767,731,0,0
1732847430_7..N,015050_7..N,7,0,1732847430,07 0230+ 34H/MST,1732867458,1732867469,436,0,0
1732847430_N..S20R,015050_N..S20R,N,1,1732847430,1N 0230+ DIT/STL,1732870368,1732870378,1137,0,0
1732847460_SI.N03R,015100_SI.N03R,SI,0,1732847460,1SI 0231 TNV/STG,1732868133,1732868140,717,0,0
1732847550_6..N01R,015250_6..N01R,6,0,1732847550,06 0232+ BBR/PEL,1732869501,1732869509,687,0,0
1732847580_N..N20R,015300_N..N20R,N,0,1732847580,1N 0233 STL/DIT,1732870513,1732870518,1137,0,0
1732847610_2..N08R,015350_2..N08R,2,0,1732847610,02 0233+ FLA/241,1732871871,1732871879,1004,0,0
1732847610_E..S04R,015350_E..S04R,E,1,1732847610,1E 0233+ P-A/WTC,1732870439,1732870454,561,0,0
1732847640_G..S14R,015400_G..S14R,G,1,1732847640,1G 0234 CRS/CHU,1732868720,1732868728,891,0,0
1732847670_1..N03R,015450_1..N03R,1,0,1732847670,01 0234+ SFT/242,1732869276,1732869284,657,0,0
1732847700_4..S13R,015500_4..S13R,4,1,1732847700,04 0235  WDL/NLT,1732871571,1732871579,963,0,0
1732847700_J..N41R,015500_J..N41R,J,0,1732847700,1J 0235 BRD/P-A,1732869769,1732869780,1024,0,0
1732847700_R..S27R,015500_R..S27R,R,1,1732847700,1R 0235 WHL/95S,1732868597,1732868606,866,0,0
1732847760_D..N05R,015600_D..N05R,D,0,1732847760,1D 0236 STL/205,1732871824,1732871835,1075,0,0
1732847760_Q..N39R,015600_Q..N39R,Q,0,1732847760,1Q 0236 STL/962,1732869797,1732869807,1018,0,0
1732847760_SI.S03R,015600_SI.S03R,SI,1,1732847760,1SI 0236 STG/TNV,1732868245,1732868253,692,0,0
1732847790_L..S,015650_L..S,L,1,1732847790,0L 0236+8AV/RPY,1732868206,1732868216,556,0,0
1732847940_2..S,015900_2..S,2,1,1732847940,E2 0239  241/FLA,1732871736,1732871744,536,0,0
1732847940_2..S08R,015900_2..S08R,2,1,1732847940,02 0239  241/FLA,1732867698,1732867709,425,0,0
1732847970_6..S01R,015950_6..S01R,6,1,1732847970,06 0239+ PEL/BBR,1732869651,1732869659,685,0,0
1732848000_4..N,016000_4..N,4,0,1732848000,E4 0240  BWG/WDL,1732869089,1732869096,413,2,0
1732848000_4..N14R,016000_4..N14R,4,0,1732848000,E4 0240  BWG/WDL,1732865988,1732865999,7,0,0
1732848000_7..S,016000_7..S,7,1,1732848000,07 0240 MST/34H,1732868489,1732868493,533,0,0
1732848000_A..N43R,016000_A..N43R,A,0,1732848000,1A 0240 LEF/EUC,1732866640,1732866655,283,0,0
1732848000_FS.S01R,016000_FS.S01R,FS,1,1732848000,1FS 0240 FKN/PPK,1732872752,1732872767,690,0,0
1732848060_H..N21R,016100_H..N21R,H,0,1732848060,1H 0241 RPK/BCR,1732876851,1732876866,959,0,0
1732848090_F..N07R,016150_F..N07R,F,0,1732848090,1F 0241+ STL/179,1732871760,1732871764,1027,0,0
1732848120_5..N32X003,016200_5..N32X003,5,0,1732848120,05 0242  180/DYR,1732866903,1732866914,319,0,0
